hash	Comment	brand	isTaken	name	number	paypal	physical	price	snipit	url
00a7b43c03f9ab3cb8f75584f3592bd92ae3b641		Amazon	2024-11-25T16:10:52.127	Tamagotchi Box	1	true	false	13.99	https://screenshot.googleplex.com/9sBcTat2kyAe8cZ	https://www.amazon.de/Meetikar-Elektronisches-Handschlaufe-Bildschirmschutz-Schl%C3%BCsselband/dp/B0CZF62LHV/ref=sr_1_1_sspa?crid=1T3XXG8342MB&dib=eyJ2IjoiMSJ9.BtdjKlXI4QDI0Jjhcvaj9QcvM9amOf3CGY1YQFo9QQR95OAvBzjRf6AjBFLqYUXPh-c7d7fWmWD8A1vxu8v4nLW2kZn2kM65VGg_LQKzEpovH-gjcnLgKrSbFJaHyt7KZ4fIvnwO8ySSfKmvLvckEwX8Yd7I3218pnMP8ME02O6JQi_iRjd18QzOjNLB8rCBEX_Ms24OS2e23Ws8xNz-pfJwP50olpTpNzAnt4E7PLL_wc9WX8jcTQGZf5lIOE28glPhGB-4LmWkt73wbelRmky8X73vIcqaYd4mEKgXsaE.hE8Dx75N4WuK8y8bTgzDsS406du-YWhYxRYixzRFjiI&dib_tag=se&keywords=tamagotchi%2Boriginal&nsdOptOutParam=true&qid=1731612926&s=toys&sprefix=tamagotsch%2Ctoys%2C123&sr=1-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1
011ce853d0d339d734b31a390af7cdfb43192918		Amazon	2024-11-25T09:24:05.299	Squishy Unicorn	1	true	false	18.99	https://screenshot.googleplex.com/ArFUdABVh72v9bV	https://www.amazon.de/dp/B0BVFJSFXJ/ref=sspa_dk_detail_3?pd_rd_i=B0BVFJSFXJ&pd_rd_w=yf7rS&content-id=amzn1.sym.d9f88fbb-7ec7-4155-9602-43fd71456ba4&pf_rd_p=d9f88fbb-7ec7-4155-9602-43fd71456ba4&pf_rd_r=1WWX1ZQ1V9SAGCJNPWWN&pd_rd_wg=RaJXX&pd_rd_r=54f8de5d-92aa-44ac-b52b-0e1141d36b53&s=toys&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1
014a66d980aa48548cb35e728807a2582873db20		Amazon	2024-11-25T09:55:15.472	Edurino Figurine Horse	1	false	false	24.99	https://screenshot.googleplex.com/62cuJpVEdRvrpbo	https://www.amazon.de/Edurino-Innovatives-digitales-Verst%C3%A4ndnis-Tagesabl%C3%A4ufe/dp/B0D9BHLPY6/ref=sr_1_6?crid=2S6XFKQGLQYWA&dib=eyJ2IjoiMSJ9.AidPxe9p_H069vCwWiHKi3djlERFc3lY4_38LczpXy7iy0qCZ55CZ47KSvwlkClYLtJibylVyfYuS0pjHhjTLKNQE7_AWuM3oN8w4KobNN045U_GupyTgSHATeQpr2bkGed_FO_sxk-gBPPFm4QJwx8bCKgDPQkdsG4mpu4iQIRP-ndZ-edJJmNoOW3yZ88LszJ3zGlzCvQ2MSShYilBgbmvmGCG6m1887bWd-OVqEoCqeKeeIGXVqCdyf0tm_2BboeCSTYOM2MK2zsXZ7TV-oeEsqjajU2teqWmO6orn-E.qbYhgQe2tDiTOnUkiicTmgK4HBo_QumeVipvm6zxHIw&dib_tag=se&keywords=edurino+ollie+figur&nsdOptOutParam=true&qid=1731608511&sprefix=edurino+olli%2Caps%2C112&sr=8-6
023a29b9d0fc486e0fd98e75b35f5d1238c8a189		Decathlon	2024-11-25T10:31:25.125	Boxing Gloves Red	1	true	false	19.95	https://screenshot.googleplex.com/9EwD4LrfbFaZ6Hm	https://www.decathlon.de/p/mp/lnx/boxhandschuhe-kinder-little-ninja-6oz/_/R-p-d0ecae8d-b5cb-48f7-b65f-f5b0afa5e3e5?mc=d0ecae8d-b5cb-48f7-b65f-f5b0afa5e3e5_c1c14&c=schwarz_rot
0597523dd5b6bc14c79e4883304965afac5808f2		Amazon	2024-11-25T19:57:48.981	Winged Purple Unicorn Figurine	1	true	false	16.99	https://screenshot.googleplex.com/7RVYZEt6DmZkygY	https://www.amazon.de/Schleich-70579-Sternen-Pegasus-Stute/dp/B07G9ZX5CZ/ref=sr_1_19?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=211H1M817OPK8&dib=eyJ2IjoiMSJ9.87y-Fmwq6wfcVZoqEPnJyQpmuRIyuaOFAYDYfs5iNY30vE9VKZxtscY57aw9Iralp55Sd2tRa7jVne7SJuT2sMH9UZiZ8o2nUutSfltbXBChgKVWyXGwuVOKakDe2ZWVqlCNgrWTJ2D_Rn0l7lzU2V3o3QpWMAr0fe99Xq1Idl3K2mvgFuSh_c1se8cxxKb86BY_-sthfwJjPEGZlhSUZEM-w9JKp5axZh4pDQvfle5e8wE8aQ9dTlVpz6fUdct_UpZtli0OxaShFi3CKnoPTmSC-bQa8zgYIl2FnCyRsdk.cYlbLSwDLqE107cJ5kKtlPtD4eIXzoaeylkje1BsEi0&dib_tag=se&keywords=einhorn+schleich+set&nsdOptOutParam=true&qid=1731612408&sprefix=einhorn+schleich+set%2Caps%2C144&sr=8-19
078e4a7dcbf38c7b327b8bd10c6164efa3a8cd89		Amazon	2024-11-25T10:17:24.654	Winged Unicorn Figurine	1	true	false	16.99	https://screenshot.googleplex.com/TGvr5wAHWDpYqHR	https://www.amazon.de/SCHLEICH-70576-Einhorn-Regenbogen-Mehrfarbig/dp/B09JPFXDML/ref=sr_1_6?dib=eyJ2IjoiMSJ9.q_QVbPVkU0jVl4Vu3mNWsAV3LE_r0qcreuhgbSpCkEpnl4dfgM5PsREBNt8GABSR89xWNI7m9vTZSOjoSR9c6PVZ5Cw4YlQqL_yiGTJ4ehlfEHL5qREe777S1gFppReaKYiwRDd2GWtlOIu2Upf2E706Svtfn5yF3yPpDdHe2awsJOo_3oNVEtCHXnTqVWAbWv6Oc8NkBbn5Qr3GhlClPrvNN-wCLj8i4FLhcscR08SpZeE2Yp1vHMesUOOq5v4ifVixwOAjzj--KOzV4f2ycLBdmySmsU2p1jn6Kc8UI6E.piGBz3XdmqE728qar3gK9ahEyTKLwDt7yhgCO_l65uU&dib_tag=se&keywords=einhorn%2Bschleich&nsdOptOutParam=true&qid=1731612282&sr=8-6&th=1
08d43fffc5f616c872f19dbb85b04914b08b3e53		Amazon	2024-11-25T12:32:17.908	Top Model coloring book	1	true	true	14.86	https://screenshot.googleplex.com/7eshss9fxdo8r2y	https://www.amazon.de/Depesche-12227-TOPModel-Dance-Model-Motiven/dp/B0BHZDF3D3/ref=sr_1_49_mod_primary_new?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1OQ5CP92FDCF2&dib=eyJ2IjoiMSJ9.78WT0Km0NBoSdI3GCo27oig3s01WtzBBl_oA01HWLMqE7YbL2Ta0ouJfqpye7z4lJGbzpZq6TG-JHo_FnoG6Td9w9JqGzhPFYC8CekRVKC7HQk0NLr_592bE-x2OCELqvoD37B6WN5Axb-UhUM8B4yIvMoNdceN5nY8ZNI7GEmi_fTr5Q26QHZRd7sttBA1ubUEzqfdrHW_OMxP6LE6rT7ovXOB_GGecEOHO19y45RlGqp7FqCBgIUMYh53LFYcElldvKAbPHY3_y9vQ7Ef-gOPFXH_JUR5X6X0tcJOhM6o.4FQY49ZDOfbyKTFyetLcxsi66iO4ujC5BBcoxtOCYuc&dib_tag=se&keywords=TOP+Model+set&qid=1729860370&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=top+model+set%2Caps%2C123&sr=8-49
0a80dbd681ee936552ee9195a7750d1453cdaa7f		Amazon	2024-11-29T14:08:12.103	Beyblade Set	1	true	true	17.99	https://screenshot.googleplex.com/C8L8JpQ6ob8RTsU	https://www.amazon.de/Acebwhtoy-Kampfkreisel-Weihnachten-Geburtstag-Jugendliche/dp/B0C7KJNQR3/ref=sr_1_9?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2MGT0EE0MYL61&dib=eyJ2IjoiMSJ9.Pb44-jejIL4v5JjFZJxS5ux-U8SYTEi9ni9VQ-ZuH1ZedfXJaib2Y5CUzs0QKIsN7CZXBubD1hSsm0afvZo2NoXYYSINgXKcLhEctfntipK6x4yC-hug1dh_irquv2aHlYp_UpyRXXd0CIC1HnSly2qfOEGw70T8Q-OhYEfNY6Ee9xJK0llv0tbGOKFJ9tANl1lFxf3MhXYzQZLyiK8oZMSyx053cr4r0MQPNpkqsubl0l_e7j9iJeiiiA6l9-7MQAh-Xp6sKuUI82kXu9Sj_qHrnk7U7UrdKEQBrnv31k0.gcL_LxKi29H4cSIpctL_IBlEzWAhsbjRXhMjU_ZLAJ0&dib_tag=se&keywords=beyblade&qid=1731613385&s=toys&sprefix=bexblade%2Ctoys%2C120&sr=1-9&th=1
0b8082c28860c819148cd2eb3ce88efbacfc077c		Amazon	2024-11-25T17:23:46.291	Unicorn Figurine Set	1	true	false	14.99	https://screenshot.googleplex.com/icP5ehoQJkRhbHx	https://www.amazon.de/SCHLEICH-Spielfigur-Regenbogeneinhorn-Hengst-Mehrfarbig/dp/B09DQ7237W/ref=sr_1_1_sspa?dib=eyJ2IjoiMSJ9.q_QVbPVkU0jVl4Vu3mNWsAV3LE_r0qcreuhgbSpCkEpnl4dfgM5PsREBNt8GABSR89xWNI7m9vTZSOjoSR9c6PVZ5Cw4YlQqL_yiGTJ4ehlfEHL5qREe777S1gFppReaKYiwRDd2GWtlOIu2Upf2E706Svtfn5yF3yPpDdHe2awsJOo_3oNVEtCHXnTqVWAbWv6Oc8NkBbn5Qr3GhlClPrvNN-wCLj8i4FLhcscR08SpZeE2Yp1vHMesUOOq5v4ifVixwOAjzj--KOzV4f2ycLBdmySmsU2p1jn6Kc8UI6E.piGBz3XdmqE728qar3gK9ahEyTKLwDt7yhgCO_l65uU&dib_tag=se&keywords=einhorn%2Bschleich&nsdOptOutParam=true&qid=1731612282&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1
0d0405cc8f392e603ddce49c38830ec78d8bbd2f		Amazon	2024-11-25T09:58:02.465	Makeup Set	1	false	false	11.99	https://screenshot.googleplex.com/6wKL83UVSMDsavZ	https://www.amazon.de/dp/B08CLQCRLP/ref=sspa_dk_detail_0?psc=1&pd_rd_i=B08CLQCRLP&pd_rd_w=dBe0G&content-id=amzn1.sym.d9f88fbb-7ec7-4155-9602-43fd71456ba4&pf_rd_p=d9f88fbb-7ec7-4155-9602-43fd71456ba4&pf_rd_r=WC9P039JWH92GB6NJNF2&pd_rd_wg=GFr9B&pd_rd_r=8b29a8ff-56d4-4397-ad29-a84a57e17ea2&s=toys&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
13d8f8ec7e2045c904844fac1bab5be694a9813a		Amazon	2024-11-26T11:15:21.491	Tamagotchi Box	1	true	false	13.99	https://screenshot.googleplex.com/7XP7YWDTLvk9uBZ	https://www.amazon.de/Meetikar-Elektronisches-Handschlaufe-Bildschirmschutz-Schl%C3%BCsselband/dp/B0CZF64M3Z/ref=sr_1_1_sspa?crid=1T3XXG8342MB&dib=eyJ2IjoiMSJ9.BtdjKlXI4QDI0Jjhcvaj9QcvM9amOf3CGY1YQFo9QQR95OAvBzjRf6AjBFLqYUXPh-c7d7fWmWD8A1vxu8v4nLW2kZn2kM65VGg_LQKzEpovH-gjcnLgKrSbFJaHyt7KZ4fIvnwO8ySSfKmvLvckEwX8Yd7I3218pnMP8ME02O6JQi_iRjd18QzOjNLB8rCBEX_Ms24OS2e23Ws8xNz-pfJwP50olpTpNzAnt4E7PLL_wc9WX8jcTQGZf5lIOE28glPhGB-4LmWkt73wbelRmky8X73vIcqaYd4mEKgXsaE.hE8Dx75N4WuK8y8bTgzDsS406du-YWhYxRYixzRFjiI&dib_tag=se&keywords=tamagotchi+original&nsdOptOutParam=true&qid=1731612926&s=toys&sprefix=tamagotsch%2Ctoys%2C123&sr=1-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
15bbc43cc50c1010a9174af34e574829faa8184d		Amazon	2024-11-25T09:47:38.118	Transformer Figurine	1	true	false	24.99	https://screenshot.googleplex.com/ATz3FZ9faehS9W5	https://www.amazon.de/Transformers-F86945X1-MV8-Prime-Changer/dp/B0CP66TXLC/ref=sr_1_6?dib=eyJ2IjoiMSJ9.DxkHZ81AB4zFEdmskcS7v9T4ouxYPTWZbfrQ6dGkIL7IVzj9ffq7NsNRVZTyjXV7xlCjM6Ied_9eicfV8FRXSrhXgv9Zwu3zVInHGtZ2oJsLkXIzlfCJgDyfI9WyQbMd7db8xOkWCDMrvJ3-kxraELwgeSngafISorn3WLe3K7qmMK7TmPQbOv76hZgc3uPpAew5DcYLksrUpzFa151GkOqFM3vMdhGFFIoaP8LcFA8.B7_WT4s4J2Gcr8hlKAiffJebtgpdYI1ace4EBaOHsSE&dib_tag=se&keywords=transformers&qid=1731613691&sr=8-6
15c780ab933aebeeb4c60216733cc631a2aa8c67		Amazon	2024-11-25T09:55:54.892	Skateboard	1	false	false	29.99	https://screenshot.googleplex.com/34YSxXxmnNFFiSi	https://www.amazon.de/dp/B098R3LFKB/ref=sspa_dk_detail_2?pd_rd_i=B098R3LFKB&pd_rd_w=DSZbr&content-id=amzn1.sym.d9f88fbb-7ec7-4155-9602-43fd71456ba4&pf_rd_p=d9f88fbb-7ec7-4155-9602-43fd71456ba4&pf_rd_r=YYQK35FCSMNW7E0JBHPG&pd_rd_wg=SFSY5&pd_rd_r=6757360c-fb6a-4f7b-a62b-316db4a56e88&s=sports&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1
16670988a784126e991561368cc50ac27413e9aa		Amazon	2024-11-25T10:06:20.269	RC Car	1	true	false	21.99	https://screenshot.googleplex.com/9hwmhPHrwoMfdWM	https://www.amazon.de/Mieryd-Ferngesteuertes-Kinder-Drau%C3%9Fen-Drinnen/dp/B0CXJ58MD3/ref=sr_1_23?crid=2NK49WYANPHVH&dib=eyJ2IjoiMSJ9.XisK6GSTVGHnL7KoeKPnuPgGV45wKwMKuMw2zY8hUyFv1jPyd4tnnXphcQvylCxAhL3kBI2LNOs1ovnFxsTcLb6g4FOZ2ch1JHGTCx4lYQw3KoRFaM2CBJhZPFnUPcPD7BAY5Y8WiI3eFiCRhDnNrHrYgvWjHOU35ifZ4LK6UCl1t1xQggEXR02Yb9cKe85pGbIEDgb1WAO9X5AByZ3bYkJ3kCvIqLaULse3SRry_16fDOekL682DLui3ayEq5NVtYyG9LW3N21kxOgjbfmwFhqVmOV79e5FLQbC5W0nCI0.aCSVToJa_ih5GRS3RhHuhUAczGhY6kg-cgqVjWufRKI&dib_tag=se&keywords=rennauto%2Bferngesteuert&qid=1731613940&sprefix=rennauto%2Caps%2C110&sr=8-23&th=1
1712aa2a2e6765de6363f5f8b9bb148ecb53664a		Amazon	2024-11-25T10:36:15.536	Tamagotchi Box	1	true	false	13.99	https://screenshot.googleplex.com/5o8JK7TPrPsT2Yp	https://www.amazon.de/Meetikar-Elektronisches-Handschlaufe-Bildschirmschutz-Schl%C3%BCsselband/dp/B0CZF62LHV/ref=sr_1_1_sspa?crid=1T3XXG8342MB&dib=eyJ2IjoiMSJ9.BtdjKlXI4QDI0Jjhcvaj9QcvM9amOf3CGY1YQFo9QQR95OAvBzjRf6AjBFLqYUXPh-c7d7fWmWD8A1vxu8v4nLW2kZn2kM65VGg_LQKzEpovH-gjcnLgKrSbFJaHyt7KZ4fIvnwO8ySSfKmvLvckEwX8Yd7I3218pnMP8ME02O6JQi_iRjd18QzOjNLB8rCBEX_Ms24OS2e23Ws8xNz-pfJwP50olpTpNzAnt4E7PLL_wc9WX8jcTQGZf5lIOE28glPhGB-4LmWkt73wbelRmky8X73vIcqaYd4mEKgXsaE.hE8Dx75N4WuK8y8bTgzDsS406du-YWhYxRYixzRFjiI&dib_tag=se&keywords=tamagotchi%2Boriginal&nsdOptOutParam=true&qid=1731612926&s=toys&sprefix=tamagotsch%2Ctoys%2C123&sr=1-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1
1a9436014856a621913cadece6b09f336b606dc1		Amazon	2024-11-27T04:39:26.695	RC Car	1	false	true	24.99	https://screenshot.googleplex.com/7GSPKoNFDHnJfxt	https://www.amazon.de/DEERC-DE87-Ferngesteuertes-%C3%9Cberschl%C3%A4ge-Weihnachten/dp/B0C7BP4H2V/ref=sr_1_29?crid=2NK49WYANPHVH&dib=eyJ2IjoiMSJ9.XisK6GSTVGHnL7KoeKPnuPgGV45wKwMKuMw2zY8hUyFv1jPyd4tnnXphcQvylCxAhL3kBI2LNOs1ovnFxsTcLb6g4FOZ2ch1JHGTCx4lYQw3KoRFaM2CBJhZPFnUPcPD7BAY5Y8WiI3eFiCRhDnNrHrYgvWjHOU35ifZ4LK6UCl1t1xQggEXR02Yb9cKe85pGbIEDgb1WAO9X5AByZ3bYkJ3kCvIqLaULse3SRry_16fDOekL682DLui3ayEq5NVtYyG9LW3N21kxOgjbfmwFhqVmOV79e5FLQbC5W0nCI0.aCSVToJa_ih5GRS3RhHuhUAczGhY6kg-cgqVjWufRKI&dib_tag=se&keywords=rennauto%2Bferngesteuert&qid=1731613940&sprefix=rennauto%2Caps%2C110&sr=8-29&th=1
1b7efb558d39afa3f2e0df5fc74ca33610d6eb9b		Amazon	2024-11-25T10:20:22.600	Mermaid Doll	1	false	false	14.99	https://screenshot.googleplex.com/BgtnMCtC8Kiws7o	https://www.amazon.de/L-L-Surprise-Tweens-Farbwechselndem/dp/B0CRWRXLBR/ref=sr_1_11?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=32JSBSUECK6TD&dib=eyJ2IjoiMSJ9.b3uZ73hfI0zQitnG0AhUYN0A1OT23VB0z1vxaRmz8dO4AK37vxWwgOaMZdi1Ba8-SLBiYEcvq0dRoMP_M4SFhqDSf5p3xQdRW1QwWWtxaEk543sfYxR0X7BWmSGcTLEgsW4iKANAoiFM4t3KRQISiMlJc2jVS4c4jILgVfwMbgA8pHDSQhfz3OXOCA9G1WPTNxbxgPFMKDYcowpE-TUvSMfDPlwZjU2nvwFDf2ZYMY0.4BcWeM8-yxSnvJnKu7QGirwPHFCXY1qpf5gVdTg3pu8&dib_tag=se&keywords=lol&qid=1729773456&sprefix=lol+%2Caps%2C134&sr=8-11
1e7ce0e35ecd4c7173b54609b758d4fa22ca1f15		Amazon	2024-12-04T09:29:54.481	Tamagotchi	1	true	true	24.43	https://screenshot.googleplex.com/8nmY8cBY9ryAFdk	https://www.amazon.de/Bandai-Tamagotchi-Original-virtuelles-elektronisches/dp/B0BN8GMQFN/ref=sr_1_7?crid=1T3XXG8342MB&dib=eyJ2IjoiMSJ9.BtdjKlXI4QDI0Jjhcvaj9QcvM9amOf3CGY1YQFo9QQR95OAvBzjRf6AjBFLqYUXPh-c7d7fWmWD8A1vxu8v4nLW2kZn2kM65VGg_LQKzEpovH-gjcnLgKrSbFJaHyt7KZ4fIvnwO8ySSfKmvLvckEwX8Yd7I3218pnMP8ME02O6JQi_iRjd18QzOjNLB8rCBEX_Ms24OS2e23Ws8xNz-pfJwP50olpTpNzAnt4E7PLL_wc9WX8jcTQGZf5lIOE28glPhGB-4LmWkt73wbelRmky8X73vIcqaYd4mEKgXsaE.hE8Dx75N4WuK8y8bTgzDsS406du-YWhYxRYixzRFjiI&dib_tag=se&keywords=tamagotchi+original&nsdOptOutParam=true&qid=1731612926&s=toys&sprefix=tamagotsch%2Ctoys%2C123&sr=1-7
1f600276894977cd492d2200e1b7fa808b04c026		Amazon	2024-11-25T10:22:55.831	Tonies	1	false	false	34.99	https://screenshot.googleplex.com/9vbqCjFt5WVsyVA	https://www.amazon.de/tonies-H%C3%B6rSpiel-Transporter-Regenbogen-Transporttasche-Lautsprecher%C3%B6ffnung/dp/B0BSLM4H8G/ref=sr_1_10?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3I5Z8CPL2OSKH&dib=eyJ2IjoiMSJ9.xQwVuUsAy_VeZqVcYX-j-POMBGncLpKFSkNqd4EJAWKndQZvPQduS5Npmsa7XZmKqEX3KuXGCxfitROPI1yrBWc49FxXhOXOiFBJ2PPUkMVam44dWv2u1H3DeBzTsnDnITbw7KKwjD6zanjgH5V0ruw9epMbLW3f9KcCqou4CcBHhBpf9KRIyxU_ydnDjQ9V5iXJ1wnmWHi_11hqYnQAjtLLeyLqhQ38Z9C3ev4-RfaRHO6CELUidMnxJ8cnJfyiTG8HKufqkLWzGWTS3Gew019JkWM4QLfodbg3XPiU_IQ.f0vn40Cf3HoNtAMPCMS5orB7NtsgfSox-mGAS8KD5PI&dib_tag=se&keywords=toni%2Btasche&qid=1731611347&s=toys&sprefix=toni%2Btasche%2Ctoys%2C111&sr=1-10&th=1
25583ba10db7bc3a06cbd70ec889522d5fd4a9c7		Amazon	2024-11-25T13:55:11.977	New Era Basecap Black	1	true	false	22.00	https://screenshot.googleplex.com/626tKmg4e3jzYpf	https://www.amazon.de/New-Era-Flawless-Basic-11198849/dp/B0141D0T0C/ref=sr_1_8?dib=eyJ2IjoiMSJ9._-GTOXGyWkXAPnHn3ahmUGyFRIe7XOktQ_iILXDlVmDsLJdeSLUtbgAAWa1sZpRMu6s1ajfFkQi3KS6dMXis3MkB9R_PsR47aaa3mqy3EDWQx24UpIp403SxEjDYGSKGrqyieLorEb93grwgNsK0eQsu1baN5aMCKkZVkpLdwOzIj8SHtt33sDNeRzSmj2CfcUJGfv9HjS2RaDUWuHyY8ObTm3j-OCcQenflOeSqhWLnvSdrQR2XBZqiWY_ip2fuKKG9rEJbBIe6sWQsXScCeCpY9QBrqsJOS-EHnNKRpfc.pnTyfplfhV4aQybUNS5YYtBquun-RviuNJ1MBpwlQlg&dib_tag=se&keywords=cape%2Bnike&nsdOptOutParam=true&qid=1731612627&sr=8-8&th=1&psc=1
2684b11a4ec0b49e1b5bddca7ad5438f81d9e4c7		Amazon	2024-12-02T16:19:17.635	Disney Princess Doll	1	true	false	14.99	https://screenshot.googleplex.com/wpc4kd99SY4kyGW	https://www.amazon.de/Disney-Princess-HLW11-Prinzessin-Spielzeug-Belle-Modepuppe/dp/B0B29Z4RW7?psc=1&pd_rd_w=csRYJ&content-id=amzn1.sym.e5dbb0fd-6936-4959-a333-4001219ba88e&pf_rd_p=e5dbb0fd-6936-4959-a333-4001219ba88e&pf_rd_r=6MXW1BZQBQE3AE4S8HVN&pd_rd_wg=ia1iG&pd_rd_r=d233d325-771e-4053-a4fa-b9d8bdfb6d70&ref_=sspa_dk_detail_img_2&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM=
27bb516d2896bd79568847b1730cb38daf617850		Amazon	2024-12-02T12:42:02.444	Gabis Dollhouse	1	false	false	29.98	https://screenshot.googleplex.com/3nj6wzvwkTDahmb	https://www.amazon.de/Gabbys-Dollhouse-Feature-Mercat-Pl%C3%BCsch/dp/B0B9YX4M6H/ref=sr_1_5?dib=eyJ2IjoiMSJ9.r5lGBiuvjKdo8LIhyGYRRYTttMNmGJs2PsCtRvmYP7BOu47a64XHTqxz7PNK3bFb7JAorV_Pyf_vR9Ly4hzOzfqW_nJ3SG99vgYueNEUz1I.bqYFL0k7K2-6Q3xfv78sQj8adtdt0FX3ztk8UIOTZB4&dib_tag=se&keywords=interaktives+meerk%C3%A4tzchen+pl%C3%BCsch&nsdOptOutParam=true&qid=1731608398&sr=8-5
2ab70b229df537f034d8784e384e7fc2cbf911d1		Amazon	2024-11-25T10:34:20.165	Transformer Figurine	1	false	false	24.99	https://screenshot.googleplex.com/3Qiwy4bvcU6tiHw	https://www.amazon.de/Transformers-Prime-Changer-Alpha-Action-Figur/dp/B0CHXHXR6N/ref=pd_bxgy_thbs_d_sccl_2/258-3479120-4969848?pd_rd_w=zHdKE&content-id=amzn1.sym.5eda1a26-aae5-46aa-95ea-198f43dc011e&pf_rd_p=5eda1a26-aae5-46aa-95ea-198f43dc011e&pf_rd_r=3YVK3RSRRAPRA1MXHXQC&pd_rd_wg=uIfJP&pd_rd_r=b52de8c3-441b-49f5-84c2-af545293ee96&pd_rd_i=B0CHXHXR6N&psc=1
2c2e512241d63485b9a2d5738c9fbc71933000c6		Amazon	2024-11-25T11:00:23.313	Matchbox Cars	1	false	false	22.99	https://screenshot.googleplex.com/4VJqLhxbuyZ36pH	https://www.amazon.de/MATCHBOX-Geschenkset-Die-Cast-Fahrzeuge-stundenlangen-exklusivem/dp/B006UD2RB6/ref=sr_1_5_mod_primary_new?crid=1Z6EXD22HEQO6&dib=eyJ2IjoiMSJ9.JxSfDzlpops_chvJU71CV3pZKAp49CXHAFdIKWtIOH9vwEgAR0ly71MdPv3Hl4ocK0OzzcMIJqpNk_fB1CXGEmrsGWKdInhnsSg5sFg5CRlZH-xCASUdQ-dgefkb5cAnlaTjVZWm-gW4BcpADzEUtQmi2Z7GsoN3vayBnJH7CmGj5400O5TW62MQTl2HPag7ctLy_8BPdCEJQ1uHcPLFaE01ZFuVTJRzXxQNDmR7HwnI3HaykDqm0EHOxqLhFaO9wjz_m9Zohx0ztrNyfVG4smLmJcCz4ZRVt3DHegKV7Qo.O7KhJ2viTZWzPSNvaCBHoxndG_U5At5iurvfNkS9rtg&dib_tag=se&keywords=matchbox%2Bauto%2Bset&qid=1729858755&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=matchbox%2Bauto%2Caps%2C121&sr=8-5&th=1
